,Hold .,Hold t,Hold i,Hold e,Hold Shift,Hold 5,Hold Shift,Hold Caps,Hold r,Hold o,Hold a,Hold n,Hold l,Hold Enter,DD ..t,DD t.i,DD i.e,DD e.Shift,DD Shift.5,DD 5.Shift,DD Shift.Caps,DD Caps.r,DD r.o,DD o.a,DD a.n,DD n.l,DD l.Enter,UD ..t,UD t.i,UD i.e,UD e.Shift,UD Shift.5,UD 5.Shift,UD Shift.Caps,UD Caps.r,UD r.o,UD o.a,UD a.n,UD n.l,UD l.Enter,Pressure .,Pressure t,Pressure i,Pressure e,Pressure Shift,Pressure 5,Pressure Shift,Pressure Caps,Pressure r,Pressure o,Pressure a,Pressure n,Pressure l,Pressure Enter,Size .,Size t,Size i,Size e,Size Shift,Size 5,Size Shift,Size Caps,Size r,Size o,Size a,Size n,Size l,Size Enter,AvH,AvP,AvA
2403,99.0,83.0,46.0,54.0,112.0,73.0,81.0,76.0,62.0,72.0,91.0,89.0,67.0,51.0,617.0,331.0,334.0,1018.0,662.0,596.0,1990.0,909.0,2541.0,238.0,500.0,195.0,678.0,518.0,248.0,288.0,964.0,550.0,523.0,1909.0,833.0,2479.0,166.0,409.0,106.0,611.0,0.364800006151199,0.782400012016296,0.700800061225891,0.139200001955032,0.172800004482269,0.388800024986267,0.302400022745132,0.259200006723403,0.110400006175041,0.302400022745132,0.240000009536743,0.124800004065036,0.206400007009506,0.302400022745132,0.322580635547637,0.419354826211929,0.419354826211929,0.322580635547637,0.354838699102401,0.225806444883346,0.38709676265716497,0.25806450843811,0.290322571992874,0.51612901687622,0.419354826211929,0.290322571992874,0.419354826211929,0.51612901687622,75.42857142857143,0.3140571580401485,0.36866358348301426
1190,63.0,22.0,56.0,62.0,59.0,73.0,67.0,51.0,90.0,63.0,56.0,54.0,64.0,64.0,507.0,278.0,349.0,1509.0,450.0,672.0,618.0,314.0,1284.0,341.0,504.0,237.0,466.0,444.0,256.0,293.0,1447.0,391.0,599.0,551.0,263.0,1194.0,278.0,448.0,183.0,402.0,0.0816000029444694,0.0912000015377998,0.0624000020325183,0.0912000015377998,0.120000004768371,0.0816000029444694,0.240000009536743,0.0816000029444694,0.0912000015377998,0.096000000834465,0.0864000022411346,0.096000000834465,0.105600006878376,0.283200025558471,0.193548381328582,0.25806450843811,0.225806444883346,0.225806444883346,0.290322571992874,0.25806450843811,0.290322571992874,0.225806444883346,0.225806444883346,0.225806444883346,0.25806450843811,0.25806450843811,0.225806444883346,0.548387050628662,60.285714285714285,0.11485714758081082,0.2649769484996792
980,131.0,130.0,121.0,141.0,114.0,84.0,115.0,113.0,114.0,100.0,121.0,151.0,121.0,92.0,649.0,375.0,613.0,956.0,756.0,813.0,1015.0,633.0,587.0,584.0,612.0,429.0,711.0,518.0,245.0,492.0,815.0,642.0,729.0,900.0,520.0,473.0,484.0,491.0,278.0,590.0,0.139200001955032,0.470400035381317,0.115200005471706,0.105600006878376,0.129600003361701,0.124800004065036,0.35520002245903,0.105600006878376,0.120000004768371,0.446400016546249,0.331200003623962,0.110400006175041,0.134400010108947,0.129600003361701,0.322580635547637,0.354838699102401,0.25806450843811,0.25806450843811,0.354838699102401,0.419354826211929,0.322580635547637,0.25806450843811,0.290322571992874,0.38709676265716497,0.25806450843811,0.25806450843811,0.354838699102401,0.290322571992874,117.71428571428571,0.20125715221677462,0.3133640459605621
1564,67.0,71.0,63.0,78.0,60.0,62.0,61.0,37.0,58.0,62.0,47.0,51.0,64.0,41.0,500.0,445.0,491.0,749.0,538.0,520.0,5360.0,589.0,1098.0,955.0,536.0,530.0,608.0,433.0,374.0,428.0,671.0,478.0,458.0,5299.0,552.0,1040.0,893.0,489.0,479.0,544.0,0.0576000027358531,0.0672000050544738,0.0816000029444694,0.0576000027358531,0.0864000022411346,0.0624000020325183,0.072000004351139,0.0624000020325183,0.072000004351139,0.0672000050544738,0.072000004351139,0.0672000050544738,0.0624000020325183,0.0576000027358531,0.193548381328582,0.225806444883346,0.25806450843811,0.193548381328582,0.290322571992874,0.193548381328582,0.193548381328582,0.193548381328582,0.290322571992874,0.161290317773818,0.25806450843811,0.161290317773818,0.161290317773818,0.193548381328582,58.714285714285715,0.06754286055053974,0.21198156050273284
2754,116.0,118.0,91.0,80.0,119.0,97.0,100.0,88.0,90.0,79.0,89.0,98.0,81.0,109.0,372.0,309.0,414.0,372.0,524.0,348.0,380.0,434.0,384.0,422.0,502.0,284.0,886.0,256.0,191.0,323.0,292.0,405.0,251.0,280.0,346.0,294.0,343.0,413.0,186.0,805.0,0.19200000166893,0.0912000015377998,0.278400003910064,0.316800028085708,0.182400003075599,0.0864000022411346,0.254400014877319,0.331200003623962,0.230400010943412,0.249600008130073,0.052800003439188,0.110400006175041,0.115200005471706,0.412800014019012,0.161290317773818,0.225806444883346,0.290322571992874,0.322580635547637,0.225806444883346,0.129032254219055,0.25806450843811,0.25806450843811,0.193548381328582,0.25806450843811,0.193548381328582,0.225806444883346,0.322580635547637,0.25806450843811,96.78571428571429,0.20742857908563916,0.2373271818671902
1379,82.0,66.0,74.0,72.0,124.0,74.0,100.0,99.0,73.0,64.0,85.0,65.0,64.0,71.0,362.0,248.0,373.0,600.0,571.0,271.0,482.0,340.0,432.0,212.0,158.0,201.0,2302.0,280.0,182.0,299.0,528.0,447.0,197.0,382.0,241.0,359.0,148.0,73.0,136.0,2238.0,0.134400010108947,0.134400010108947,0.29280000925064,0.249600008130073,0.139200001955032,0.46560001373291,0.134400010108947,0.360000014305114,0.345600008964538,0.163200005888938,0.326400011777877,0.43680003285408,0.163200005888938,0.134400010108947,0.290322571992874,0.290322571992874,0.290322571992874,0.25806450843811,0.290322571992874,0.322580635547637,0.25806450843811,0.290322571992874,0.322580635547637,0.290322571992874,0.354838699102401,0.419354826211929,0.38709676265716497,0.290322571992874,79.5,0.24857143951313773,0.31105989856379335
1356,96.0,76.0,85.0,95.0,134.0,75.0,98.0,117.0,65.0,90.0,108.0,74.0,70.0,91.0,415.0,256.0,416.0,1269.0,531.0,211.0,2052.0,387.0,717.0,279.0,178.0,223.0,490.0,319.0,180.0,331.0,1174.0,397.0,136.0,1954.0,270.0,652.0,189.0,70.0,149.0,420.0,0.0288000013679265,0.312000006437301,0.499200016260147,0.494400024414062,0.19200000166893,0.480000019073486,0.211200013756752,0.254400014877319,0.379200011491775,0.148800000548362,0.412800014019012,0.393600016832351,0.153600007295608,0.144000008702278,0.129032254219055,0.290322571992874,0.483870953321456,0.354838699102401,0.322580635547637,0.322580635547637,0.322580635547637,0.290322571992874,0.290322571992874,0.25806450843811,0.225806444883346,0.290322571992874,0.290322571992874,0.25806450843811,91.0,0.29314286833895065,0.2949308667864114
1347,78.0,119.0,89.0,110.0,91.0,110.0,81.0,61.0,80.0,110.0,89.0,109.0,86.0,69.0,512.0,436.0,456.0,522.0,574.0,496.0,400.0,438.0,456.0,630.0,608.0,323.0,648.0,434.0,317.0,367.0,412.0,483.0,386.0,319.0,377.0,376.0,520.0,519.0,214.0,562.0,0.422400027513504,0.139200001955032,0.532800018787384,0.134400010108947,0.556800007820129,0.412800014019012,0.230400010943412,0.148800000548362,0.148800000548362,0.158400014042854,0.177600011229515,0.144000008702278,0.523200035095214,0.177600011229515,0.322580635547637,0.290322571992874,0.354838699102401,0.290322571992874,0.741935491561889,0.290322571992874,0.38709676265716497,0.322580635547637,0.25806450843811,0.322580635547637,0.354838699102401,0.25806450843811,0.38709676265716497,0.290322571992874,91.57142857142857,0.27908572661025144,0.347926259040832
2548,110.0,91.0,91.0,94.0,131.0,85.0,95.0,106.0,90.0,81.0,119.0,91.0,54.0,62.0,672.0,339.0,1132.0,1060.0,659.0,304.0,476.0,616.0,874.0,463.0,430.0,306.0,472.0,562.0,248.0,1041.0,966.0,528.0,219.0,381.0,510.0,784.0,382.0,311.0,215.0,418.0,0.388800024986267,0.676800012588501,0.576000034809112,0.158400014042854,0.302400022745132,0.403200030326843,0.302400022745132,0.326400011777877,0.475200027227401,0.283200025558471,0.206400007009506,0.110400006175041,0.144000008702278,0.705600023269653,0.451612889766693,0.322580635547637,0.419354826211929,0.290322571992874,0.51612901687622,0.25806450843811,0.612903237342834,0.129032254219055,0.322580635547637,0.483870953321456,0.354838699102401,0.290322571992874,0.322580635547637,0.967741906642913,92.85714285714286,0.3613714479974335,0.41013823875359073
816,53.0,81.0,47.0,65.0,52.0,56.0,80.0,63.0,75.0,65.0,84.0,69.0,65.0,70.0,535.0,378.0,435.0,346.0,460.0,278.0,407.0,435.0,671.0,455.0,546.0,302.0,577.0,482.0,297.0,388.0,281.0,408.0,222.0,327.0,372.0,596.0,390.0,462.0,233.0,512.0,0.0672000050544738,0.0768000036478042,0.168000012636184,0.134400010108947,0.163200005888938,0.10080000758171,0.096000000834465,0.115200005471706,0.148800000548362,0.129600003361701,0.110400006175041,0.144000008702278,0.0912000015377998,0.134400010108947,0.225806444883346,0.225806444883346,0.322580635547637,0.290322571992874,0.354838699102401,0.25806450843811,0.225806444883346,0.25806450843811,0.322580635547637,0.290322571992874,0.290322571992874,0.290322571992874,0.225806444883346,0.290322571992874,66.07142857142857,0.1200000058327398,0.27649768761226073
2053,100.0,98.0,103.0,92.0,122.0,120.0,100.0,117.0,105.0,144.0,91.0,124.0,126.0,80.0,1737.0,462.0,586.0,605.0,737.0,437.0,532.0,942.0,674.0,609.0,555.0,370.0,724.0,1637.0,364.0,483.0,513.0,615.0,317.0,432.0,825.0,569.0,465.0,464.0,246.0,598.0,0.201600015163421,0.278400003910064,0.168000012636184,0.230400010943412,0.451200008392334,0.177600011229515,0.580800056457519,0.172800004482269,0.585600018501281,0.182400003075599,0.148800000548362,0.451200008392334,0.54720002412796,0.37440001964569,0.451612889766693,0.354838699102401,0.290322571992874,0.419354826211929,0.322580635547637,0.322580635547637,0.419354826211929,0.290322571992874,0.354838699102401,0.290322571992874,0.25806450843811,0.38709676265716497,0.25806450843811,0.25806450843811,108.71428571428571,0.32502858553613884,0.33410137253148176
2086,135.0,127.0,100.0,106.0,113.0,65.0,129.0,133.0,99.0,98.0,105.0,111.0,151.0,123.0,5533.0,449.0,499.0,1426.0,731.0,743.0,609.0,903.0,949.0,3167.0,975.0,350.0,1152.0,5398.0,322.0,399.0,1320.0,618.0,678.0,480.0,770.0,850.0,3069.0,870.0,239.0,1001.0,0.168000012636184,0.0576000027358531,0.206400007009506,0.0576000027358531,0.206400007009506,0.182400003075599,0.096000000834465,0.0480000004172325,0.0624000020325183,0.0480000004172325,0.144000008702278,0.052800003439188,0.144000008702278,0.0624000020325183,0.161290317773818,0.25806450843811,0.225806444883346,0.25806450843811,0.290322571992874,0.129032254219055,0.354838699102401,0.193548381328582,0.193548381328582,0.193548381328582,0.225806444883346,0.193548381328582,0.193548381328582,0.193548381328582,113.92857142857143,0.10971429012715798,0.2188940026930394
1385,82.0,83.0,91.0,83.0,106.0,73.0,136.0,116.0,65.0,46.0,110.0,80.0,65.0,72.0,295.0,258.0,392.0,280.0,503.0,233.0,386.0,265.0,458.0,176.0,218.0,232.0,387.0,213.0,175.0,301.0,197.0,397.0,160.0,250.0,149.0,393.0,130.0,108.0,152.0,322.0,0.153600007295608,0.38400000333786,0.168000012636184,0.504000008106231,0.254400014877319,0.417600005865097,0.124800004065036,0.105600006878376,0.124800004065036,0.124800004065036,0.110400006175041,0.403200030326843,0.129600003361701,0.571200013160705,0.38709676265716497,0.290322571992874,0.290322571992874,0.38709676265716497,0.419354826211929,0.290322571992874,0.25806450843811,0.322580635547637,0.25806450843811,0.225806444883346,0.225806444883346,0.290322571992874,0.25806450843811,0.451612889766693,86.28571428571429,0.25542858030114807,0.31105989856379335
912,76.0,98.0,83.0,94.0,72.0,74.0,69.0,91.0,80.0,55.0,67.0,52.0,81.0,52.0,436.0,377.0,476.0,354.0,526.0,402.0,389.0,510.0,395.0,523.0,609.0,249.0,545.0,360.0,279.0,393.0,260.0,454.0,328.0,320.0,419.0,315.0,468.0,542.0,197.0,464.0,0.072000004351139,0.072000004351139,0.0864000022411346,0.072000004351139,0.072000004351139,0.0816000029444694,0.0816000029444694,0.0768000036478042,0.0864000022411346,0.0768000036478042,0.0624000020325183,0.0768000036478042,0.0672000050544738,0.0816000029444694,0.225806444883346,0.129032254219055,0.193548381328582,0.25806450843811,0.290322571992874,0.193548381328582,0.225806444883346,0.161290317773818,0.25806450843811,0.225806444883346,0.225806444883346,0.225806444883346,0.193548381328582,0.225806444883346,74.57142857142857,0.07611428919647414,0.21658985529627067
1287,79.0,73.0,57.0,64.0,85.0,89.0,60.0,70.0,46.0,82.0,73.0,97.0,74.0,70.0,368.0,426.0,350.0,273.0,518.0,333.0,319.0,388.0,466.0,389.0,563.0,277.0,442.0,289.0,353.0,293.0,209.0,433.0,244.0,259.0,318.0,420.0,307.0,490.0,180.0,368.0,0.019200000911951,0.110400006175041,0.115200005471706,0.0912000015377998,0.120000004768371,0.0912000015377998,0.115200005471706,0.096000000834465,0.115200005471706,0.225600004196167,0.124800004065036,0.129600003361701,0.182400003075599,0.129600003361701,0.193548381328582,0.290322571992874,0.290322571992874,0.322580635547637,0.290322571992874,0.193548381328582,0.290322571992874,0.193548381328582,0.25806450843811,0.419354826211929,0.354838699102401,0.290322571992874,0.322580635547637,0.38709676265716497,72.78571428571429,0.11897143216005357,0.29262671938964246
2159,109.0,102.0,91.0,76.0,87.0,74.0,106.0,107.0,103.0,110.0,138.0,125.0,100.0,78.0,402.0,327.0,234.0,479.0,722.0,233.0,456.0,562.0,531.0,295.0,253.0,318.0,669.0,293.0,225.0,143.0,403.0,635.0,159.0,350.0,455.0,428.0,185.0,115.0,193.0,569.0,0.129600003361701,0.196800008416175,0.196800008416175,0.576000034809112,0.177600011229515,0.144000008702278,0.230400010943412,0.139200001955032,0.158400014042854,0.888000071048736,0.518400013446807,0.504000008106231,0.096000000834465,0.163200005888938,0.290322571992874,0.354838699102401,0.38709676265716497,0.483870953321456,0.322580635547637,0.354838699102401,0.38709676265716497,0.290322571992874,0.322580635547637,0.451612889766693,0.354838699102401,0.354838699102401,0.25806450843811,0.290322571992874,100.42857142857143,0.2941714429429593,0.35023040430886354
2075,143.0,111.0,127.0,101.0,116.0,128.0,127.0,110.0,118.0,136.0,109.0,156.0,109.0,111.0,784.0,507.0,527.0,444.0,689.0,456.0,503.0,731.0,702.0,572.0,726.0,470.0,440.0,641.0,396.0,400.0,343.0,573.0,328.0,376.0,621.0,584.0,436.0,617.0,314.0,331.0,0.576000034809112,0.648000001907348,0.211200013756752,0.633600056171417,0.206400007009506,0.177600011229515,0.259200006723403,0.177600011229515,0.196800008416175,0.417600005865097,0.168000012636184,0.499200016260147,0.148800000548362,0.624000012874603,0.322580635547637,0.38709676265716497,0.419354826211929,0.38709676265716497,0.419354826211929,0.290322571992874,0.451612889766693,0.290322571992874,0.38709676265716497,0.25806450843811,0.322580635547637,0.354838699102401,0.225806444883346,0.419354826211929,121.57142857142857,0.35314287138836686,0.35253455170563247
471,111.0,130.0,108.0,103.0,116.0,96.0,116.0,90.0,95.0,117.0,93.0,113.0,84.0,70.0,455.0,526.0,434.0,1008.0,484.0,379.0,419.0,408.0,1150.0,292.0,270.0,283.0,426.0,344.0,396.0,326.0,905.0,368.0,283.0,303.0,318.0,1055.0,175.0,177.0,170.0,342.0,0.624000012874603,0.672000050544738,0.806400060653686,0.302400022745132,0.302400022745132,0.235200017690658,0.87360006570816,0.211200013756752,0.182400003075599,0.753600060939788,0.729600012302398,0.187200009822845,0.950400054454803,0.263999998569488,0.419354826211929,0.322580635547637,0.580645143985748,0.548387050628662,0.451612889766693,0.419354826211929,0.612903237342834,0.354838699102401,0.354838699102401,0.548387050628662,0.322580635547637,0.38709676265716497,0.451612889766693,0.451612889766693,103.0,0.5067428861345558,0.4447004454476488
66,100.0,93.0,65.0,83.0,68.0,74.0,112.0,44.0,117.0,96.0,98.0,92.0,75.0,60.0,434.0,233.0,223.0,326.0,731.0,129.0,504.0,444.0,1792.0,208.0,138.0,248.0,771.0,334.0,140.0,158.0,243.0,663.0,55.0,392.0,400.0,1675.0,112.0,40.0,156.0,696.0,0.0672000050544738,0.110400006175041,0.705600023269653,0.196800008416175,0.124800004065036,0.0624000020325183,0.153600007295608,0.110400006175041,0.0672000050544738,0.144000008702278,0.240000009536743,0.27360001206398,0.268800020217895,0.124800004065036,0.25806450843811,0.322580635547637,0.548387050628662,0.419354826211929,0.322580635547637,0.225806444883346,0.38709676265716497,0.25806450843811,0.25806450843811,0.38709676265716497,0.451612889766693,0.290322571992874,0.290322571992874,0.290322571992874,84.07142857142857,0.18925715158028228,0.3364055177995133
190,79.0,116.0,114.0,100.0,108.0,81.0,97.0,85.0,83.0,106.0,21.0,78.0,83.0,56.0,1385.0,308.0,1497.0,341.0,520.0,369.0,488.0,454.0,870.0,429.0,472.0,267.0,607.0,1306.0,192.0,1383.0,241.0,412.0,288.0,391.0,369.0,787.0,323.0,451.0,189.0,524.0,0.0912000015377998,0.0816000029444694,0.360000014305114,0.297600001096725,0.0816000029444694,0.0672000050544738,0.268800020217895,0.0672000050544738,0.0768000036478042,0.110400006175041,0.254400014877319,0.0672000050544738,0.0768000036478042,0.096000000834465,0.38709676265716497,0.225806444883346,0.322580635547637,0.935483813285827,0.193548381328582,0.193548381328582,0.354838699102401,0.129032254219055,0.193548381328582,0.290322571992874,0.193548381328582,0.193548381328582,0.290322571992874,0.290322571992874,86.21428571428571,0.14262857767088052,0.2995391594512116
1727,73.0,87.0,107.0,64.0,98.0,64.0,99.0,61.0,102.0,92.0,109.0,96.0,65.0,90.0,365.0,277.0,273.0,412.0,854.0,253.0,875.0,262.0,510.0,174.0,215.0,256.0,436.0,292.0,190.0,166.0,348.0,756.0,189.0,776.0,201.0,408.0,82.0,106.0,160.0,371.0,0.302400022745132,0.216000005602836,0.451200008392334,0.158400014042854,0.148800000548362,0.129600003361701,0.148800000548362,0.120000004768371,0.163200005888938,0.153600007295608,0.249600008130073,0.45600003004074,0.249600008130073,0.609600007534027,0.612903237342834,0.38709676265716497,0.290322571992874,0.290322571992874,0.290322571992874,0.25806450843811,0.354838699102401,0.25806450843811,0.38709676265716497,0.354838699102401,0.354838699102401,0.322580635547637,0.451612889766693,0.451612889766693,86.21428571428571,0.25405715193067224,0.36175114342144515
2808,108.0,118.0,147.0,100.0,109.0,96.0,107.0,78.0,88.0,119.0,125.0,116.0,93.0,99.0,586.0,424.0,411.0,859.0,793.0,887.0,847.0,740.0,723.0,1316.0,367.0,265.0,601.0,478.0,306.0,264.0,759.0,684.0,791.0,740.0,662.0,635.0,1197.0,242.0,149.0,508.0,0.388800024986267,0.48480001091957,0.168000012636184,0.537600040435791,0.576000034809112,0.105600006878376,0.580800056457519,0.124800004065036,0.336000025272369,0.10080000758171,0.590400040149688,0.0912000015377998,0.446400016546249,0.734400033950805,0.25806450843811,0.25806450843811,0.354838699102401,0.38709676265716497,0.419354826211929,0.25806450843811,0.322580635547637,0.25806450843811,0.193548381328582,0.225806444883346,0.25806450843811,0.290322571992874,0.290322571992874,0.419354826211929,107.35714285714286,0.37611430830189113,0.2995391615799491
893,80.0,107.0,86.0,89.0,78.0,63.0,61.0,69.0,72.0,76.0,67.0,62.0,76.0,51.0,530.0,412.0,582.0,392.0,485.0,437.0,417.0,459.0,456.0,554.0,633.0,361.0,589.0,450.0,305.0,496.0,303.0,407.0,374.0,356.0,390.0,384.0,478.0,566.0,299.0,513.0,0.0576000027358531,0.206400007009506,0.230400010943412,0.0624000020325183,0.072000004351139,0.0816000029444694,0.0768000036478042,0.0624000020325183,0.0672000050544738,0.0768000036478042,0.0576000027358531,0.0912000015377998,0.0624000020325183,0.0816000029444694,0.193548381328582,0.25806450843811,0.193548381328582,0.225806444883346,0.25806450843811,0.25806450843811,0.193548381328582,0.193548381328582,0.225806444883346,0.225806444883346,0.193548381328582,0.290322571992874,0.161290317773818,0.225806444883346,74.07142857142857,0.09188571811786708,0.2211981500898083
86,91.0,87.0,94.0,22.0,130.0,75.0,94.0,88.0,92.0,84.0,90.0,96.0,89.0,75.0,434.0,197.0,260.0,834.0,540.0,183.0,326.0,446.0,412.0,131.0,141.0,242.0,357.0,343.0,110.0,166.0,812.0,410.0,108.0,232.0,358.0,320.0,47.0,51.0,146.0,268.0,0.0816000029444694,0.120000004768371,0.35520002245903,0.388800024986267,0.0288000013679265,0.360000014305114,0.182400003075599,0.0912000015377998,0.302400022745132,0.580800056457519,0.096000000834465,0.316800028085708,0.220800012350082,0.072000004351139,0.322580635547637,0.25806450843811,0.38709676265716497,0.38709676265716497,0.225806444883346,0.25806450843811,0.419354826211929,0.25806450843811,0.322580635547637,0.38709676265716497,0.25806450843811,0.25806450843811,0.193548381328582,0.161290317773818,86.21428571428571,0.2283428714477587,0.29262671938964235
824,88.0,55.0,55.0,87.0,51.0,63.0,51.0,43.0,57.0,64.0,72.0,85.0,64.0,72.0,611.0,338.0,474.0,622.0,478.0,307.0,480.0,455.0,432.0,463.0,733.0,324.0,562.0,523.0,283.0,419.0,535.0,427.0,244.0,429.0,412.0,375.0,399.0,661.0,239.0,498.0,0.10080000758171,0.177600011229515,0.129600003361701,0.105600006878376,0.115200005471706,0.120000004768371,0.105600006878376,0.115200005471706,0.0816000029444694,0.134400010108947,0.115200005471706,0.172800004482269,0.283200025558471,0.120000004768371,0.25806450843811,0.193548381328582,0.290322571992874,0.25806450843811,0.225806444883346,0.25806450843811,0.25806450843811,0.193548381328582,0.225806444883346,0.290322571992874,0.322580635547637,0.322580635547637,0.290322571992874,0.290322571992874,64.78571428571429,0.13405715035540675,0.2626728032316476
